productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extRarity,extNumber,extDescription,extAspect,extCardType,extTraits,extHP,extCost,extPower,extArenaType
540443,Bendu - The One in the Middle (Hyperspace),Bendu The One in the Middle Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540443_200w.jpg,79,23405,https://cpt.tcgcsv.com/Tbl6,2024-03-08T05:03:37.01,1,5.51,10.03,15.9,10.08,,Foil,Rare,321,"<strong>Sentinel</strong><br><strong>On Attack:</strong> The next non-[Heroism], non-[Villainy] card you play this phase costs 2 less.",Vigilance,Unit,Creature;Force,7,6,4,Ground
540444,Protector (Hyperspace),Protector Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540444_200w.jpg,79,23405,https://cpt.tcgcsv.com/Vbl6,2024-03-08T05:03:37.01,1,0.95,1.58,3.5,1.58,,Foil,Uncommon,322,Attached unit gains <strong>Sentinel</strong>.,Vigilance,Upgrade,Innate,1,1,1,
540444,Protector (Hyperspace),Protector Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540444_200w.jpg,79,23405,https://cpt.tcgcsv.com/Vbl6,2024-03-08T05:03:37.01,1,0.25,0.72,2.0,0.63,,Normal,Uncommon,322,Attached unit gains <strong>Sentinel</strong>.,Vigilance,Upgrade,Innate,1,1,1,
540445,Vigilance (Hyperspace),Vigilance Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540445_200w.jpg,79,23405,https://cpt.tcgcsv.com/Wbl6,2024-03-08T05:03:37.01,1,47.99,55.82,199.99,47.25,,Normal,Legendary,323,"Choose two, in any order:<br>• Discard 6 cards from an opponent's deck.<br>• Heal 5 damage from a base.<br>• Defeat a unit with 3 or less remaining HP.<br>• Give a Shield token to a unit.",Vigilance,Event,Innate,,4,,
540445,Vigilance (Hyperspace),Vigilance Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540445_200w.jpg,79,23405,https://cpt.tcgcsv.com/Wbl6,2024-03-08T05:03:37.01,1,72.99,77.7,100.99,73.92,,Foil,Legendary,323,"Choose two, in any order:<br>• Discard 6 cards from an opponent's deck.<br>• Heal 5 damage from a base.<br>• Defeat a unit with 3 or less remaining HP.<br>• Give a Shield token to a unit.",Vigilance,Event,Innate,,4,,
540446,2-1B Surgical Droid (Hyperspace),2 1B Surgical Droid Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540446_200w.jpg,79,23405,https://cpt.tcgcsv.com/Xbl6,2024-03-08T05:03:37.01,1,0.05,0.28,11.5,0.22,,Normal,Common,324,<strong>On Attack:</strong> You may heal 2 damage from another unit.,Vigilance,Unit,Droid,3,1,1,Ground
540446,2-1B Surgical Droid (Hyperspace),2 1B Surgical Droid Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540446_200w.jpg,79,23405,https://cpt.tcgcsv.com/Xbl6,2024-03-08T05:03:37.01,1,0.73,1.0,4.9,0.85,,Foil,Common,324,<strong>On Attack:</strong> You may heal 2 damage from another unit.,Vigilance,Unit,Droid,3,1,1,Ground
540447,Distant Patroller (Hyperspace),Distant Patroller Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540447_200w.jpg,79,23405,https://cpt.tcgcsv.com/Zbl6,2024-03-08T05:03:37.01,1,1.0,1.68,3.0,1.64,,Foil,Uncommon,325,<strong>When Defeated:</strong> You may give a Shield token to a [Vigilance] unit.,Vigilance,Unit,Fighter;Fringe;Vehicle,1,2,2,Space
540447,Distant Patroller (Hyperspace),Distant Patroller Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540447_200w.jpg,79,23405,https://cpt.tcgcsv.com/Zbl6,2024-03-08T05:03:37.01,1,0.2,0.97,2.0,0.95,,Normal,Uncommon,325,<strong>When Defeated:</strong> You may give a Shield token to a [Vigilance] unit.,Vigilance,Unit,Fighter;Fringe;Vehicle,1,2,2,Space
540448,Guardian of the Whills (Hyperspace),Guardian of the Whills Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540448_200w.jpg,79,23405,https://cpt.tcgcsv.com/-bl6,2024-03-08T05:03:37.01,1,0.07,0.46,11.5,0.24,,Normal,Common,326,The first upgrade you play on this unit each round costs 1 less.,Vigilance,Unit,Force;Fringe,2,2,2,Ground
540448,Guardian of the Whills (Hyperspace),Guardian of the Whills Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540448_200w.jpg,79,23405,https://cpt.tcgcsv.com/-bl6,2024-03-08T05:03:37.01,1,0.85,1.44,6.62,1.37,,Foil,Common,326,The first upgrade you play on this unit each round costs 1 less.,Vigilance,Unit,Force;Fringe,2,2,2,Ground
540449,Regional Governor (Hyperspace),Regional Governor Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540449_200w.jpg,79,23405,https://cpt.tcgcsv.com/_bl6,2024-03-08T05:03:37.01,1,12.0,20.88,199.99,20.97,,Foil,Rare,327,"<strong>When Played:</strong> Name a card. While this unit is in play, opponents can't play the named card.",Vigilance,Unit,Imperial;Official,4,2,1,Ground
540449,Regional Governor (Hyperspace),Regional Governor Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540449_200w.jpg,79,23405,https://cpt.tcgcsv.com/_bl6,2024-03-08T05:03:37.01,1,4.2,6.12,14.99,4.9,,Normal,Rare,327,"<strong>When Played:</strong> Name a card. While this unit is in play, opponents can't play the named card.",Vigilance,Unit,Imperial;Official,4,2,1,Ground
540450,Cloud City Wing Guard (Hyperspace),Cloud City Wing Guard Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540450_200w.jpg,79,23405,https://cpt.tcgcsv.com/0cl6,2024-03-08T05:03:37.01,1,0.19,0.3,11.5,0.26,,Normal,Common,328,<strong>Sentinel</strong>,Vigilance,Unit,Fringe;Trooper,4,3,2,Ground
540450,Cloud City Wing Guard (Hyperspace),Cloud City Wing Guard Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540450_200w.jpg,79,23405,https://cpt.tcgcsv.com/0cl6,2024-03-08T05:03:37.01,1,0.8,1.2,5.46,1.12,,Foil,Common,328,<strong>Sentinel</strong>,Vigilance,Unit,Fringe;Trooper,4,3,2,Ground
540451,Wilderness Fighter (Hyperspace),Wilderness Fighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540451_200w.jpg,79,23405,https://cpt.tcgcsv.com/2cl6,2024-03-08T05:03:37.01,1,0.34,0.9,4.0,0.6,,Foil,Common,329,<strong>Shielded</strong>,Vigilance,Unit,Trooper,4,3,2,Ground
540451,Wilderness Fighter (Hyperspace),Wilderness Fighter Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540451_200w.jpg,79,23405,https://cpt.tcgcsv.com/2cl6,2024-03-08T05:03:37.01,1,0.14,0.36,11.5,0.29,,Normal,Common,329,<strong>Shielded</strong>,Vigilance,Unit,Trooper,4,3,2,Ground
540452,Baze Malbus - Temple Guardian (Hyperspace),Baze Malbus Temple Guardian Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540452_200w.jpg,79,23405,https://cpt.tcgcsv.com/3cl6,2024-03-08T05:03:37.01,1,0.59,1.1,11.5,0.97,,Normal,Uncommon,330,"<strong>Grit</strong><br>While you have the initiative, this unit gains <strong>Sentinel</strong>.",Vigilance,Unit,Fringe,5,4,2,Ground
540452,Baze Malbus - Temple Guardian (Hyperspace),Baze Malbus Temple Guardian Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540452_200w.jpg,79,23405,https://cpt.tcgcsv.com/3cl6,2024-03-08T05:03:37.01,1,3.5,4.58,9.99,4.39,,Foil,Uncommon,330,"<strong>Grit</strong><br>While you have the initiative, this unit gains <strong>Sentinel</strong>.",Vigilance,Unit,Fringe,5,4,2,Ground
540453,System Patrol Craft (Hyperspace),System Patrol Craft Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540453_200w.jpg,79,23405,https://cpt.tcgcsv.com/5cl6,2024-03-08T05:03:37.01,1,0.75,2.0,4.69,1.8,,Foil,Common,331,<strong>Sentinel</strong>,Vigilance,Unit,Fighter;Vehicle,4,4,3,Space
540453,System Patrol Craft (Hyperspace),System Patrol Craft Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540453_200w.jpg,79,23405,https://cpt.tcgcsv.com/5cl6,2024-03-08T05:03:37.01,1,0.45,1.0,11.5,0.9,,Normal,Common,331,<strong>Sentinel</strong>,Vigilance,Unit,Fighter;Vehicle,4,4,3,Space
540454,Rugged Survivors (Hyperspace),Rugged Survivors Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540454_200w.jpg,79,23405,https://cpt.tcgcsv.com/6cl6,2024-03-08T05:03:37.01,1,0.1,0.35,11.5,0.25,,Normal,Common,332,"<strong>Grit</strong><br><strong>On Attack:</strong> If you control a leader unit, you may draw a card.",Vigilance,Unit,Fringe,5,5,3,Ground
540454,Rugged Survivors (Hyperspace),Rugged Survivors Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540454_200w.jpg,79,23405,https://cpt.tcgcsv.com/6cl6,2024-03-08T05:03:37.01,1,0.35,0.99,3.98,0.64,,Foil,Common,332,"<strong>Grit</strong><br><strong>On Attack:</strong> If you control a leader unit, you may draw a card.",Vigilance,Unit,Fringe,5,5,3,Ground
540455,Cargo Juggernaut (Hyperspace),Cargo Juggernaut Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540455_200w.jpg,79,23405,https://cpt.tcgcsv.com/7cl6,2024-03-08T05:03:37.01,1,0.75,1.56,3.0,1.56,,Foil,Common,333,"<strong>Shielded</strong><br><strong>When Played:</strong> If you control another [Vigilance] unit, heal 4 damage from your base.",Vigilance,Unit,Tank;Vehicle,6,6,4,Ground
540455,Cargo Juggernaut (Hyperspace),Cargo Juggernaut Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540455_200w.jpg,79,23405,https://cpt.tcgcsv.com/7cl6,2024-03-08T05:03:37.01,1,0.14,0.48,11.5,0.36,,Normal,Common,333,"<strong>Shielded</strong><br><strong>When Played:</strong> If you control another [Vigilance] unit, heal 4 damage from your base.",Vigilance,Unit,Tank;Vehicle,6,6,4,Ground
540456,Resilient (Hyperspace),Resilient Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540456_200w.jpg,79,23405,https://cpt.tcgcsv.com/8cl6,2024-03-08T05:03:37.01,1,0.2,0.92,74.99,0.73,,Foil,Common,334,,Vigilance,Upgrade,Innate,3,1,0,
540456,Resilient (Hyperspace),Resilient Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540456_200w.jpg,79,23405,https://cpt.tcgcsv.com/8cl6,2024-03-08T05:03:37.01,1,0.1,0.33,8.8,0.26,,Normal,Common,334,,Vigilance,Upgrade,Innate,3,1,0,
540457,Devotion (Hyperspace),Devotion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540457_200w.jpg,79,23405,https://cpt.tcgcsv.com/9cl6,2024-03-08T05:03:37.01,1,2.7,3.53,7.95,3.29,,Normal,Uncommon,335,Attached unit gains <strong>Restore 2</strong>.,Vigilance,Upgrade,Innate,1,2,1,
540457,Devotion (Hyperspace),Devotion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540457_200w.jpg,79,23405,https://cpt.tcgcsv.com/9cl6,2024-03-08T05:03:37.01,1,2.23,6.0,8.49,6.09,,Foil,Uncommon,335,Attached unit gains <strong>Restore 2</strong>.,Vigilance,Upgrade,Innate,1,2,1,
540458,Electrostaff (Hyperspace),Electrostaff Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540458_200w.jpg,79,23405,https://cpt.tcgcsv.com/bcl6,2024-03-08T05:03:37.01,1,9.0,13.49,14.3,13.12,,Foil,Rare,336,"Attach to a non-Vehicle unit.<br>While attached unit is defending, the attacker gets -1/-0.",Vigilance,Upgrade,Item;Weapon,2,2,2,
540458,Electrostaff (Hyperspace),Electrostaff Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540458_200w.jpg,79,23405,https://cpt.tcgcsv.com/bcl6,2024-03-08T05:03:37.01,1,3.11,4.97,12.5,4.04,,Normal,Rare,336,"Attach to a non-Vehicle unit.<br>While attached unit is defending, the attacker gets -1/-0.",Vigilance,Upgrade,Item;Weapon,2,2,2,
540459,Entrenched (Hyperspace),Entrenched Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540459_200w.jpg,79,23405,https://cpt.tcgcsv.com/ccl6,2024-03-08T05:03:37.01,1,1.75,2.95,16.15,2.0,,Normal,Uncommon,337,Attached unit can't attack bases.,Vigilance,Upgrade,Condition,3,2,3,
540459,Entrenched (Hyperspace),Entrenched Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540459_200w.jpg,79,23405,https://cpt.tcgcsv.com/ccl6,2024-03-08T05:03:37.01,1,5.0,9.67,15.95,9.48,,Foil,Uncommon,337,Attached unit can't attack bases.,Vigilance,Upgrade,Condition,3,2,3,
540460,Moment of Peace (Hyperspace),Moment of Peace Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540460_200w.jpg,79,23405,https://cpt.tcgcsv.com/dcl6,2024-03-08T05:03:37.01,1,0.25,0.83,5.0,0.6,,Foil,Common,338,Give a Shield token to a unit.,Vigilance,Event,Innate,,1,,
540460,Moment of Peace (Hyperspace),Moment of Peace Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540460_200w.jpg,79,23405,https://cpt.tcgcsv.com/dcl6,2024-03-08T05:03:37.01,1,0.11,0.37,5.26,0.26,,Normal,Common,338,Give a Shield token to a unit.,Vigilance,Event,Innate,,1,,
540461,Repair (Hyperspace),Repair Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540461_200w.jpg,79,23405,https://cpt.tcgcsv.com/fcl6,2024-03-08T05:03:37.01,1,0.15,0.45,11.5,0.34,,Normal,Common,339,Heal 3 damage from a unit or base.,Vigilance,Event,Supply,,1,,
540461,Repair (Hyperspace),Repair Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540461_200w.jpg,79,23405,https://cpt.tcgcsv.com/fcl6,2024-03-08T05:03:37.01,1,0.93,1.63,7.77,1.53,,Foil,Common,339,Heal 3 damage from a unit or base.,Vigilance,Event,Supply,,1,,
540462,It Binds All Things (Hyperspace),It Binds All Things Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540462_200w.jpg,79,23405,https://cpt.tcgcsv.com/gcl6,2024-03-08T05:03:37.01,1,12.49,13.38,199.99,13.17,,Foil,Rare,340,"Heal up to 3 damage from a unit. If you control a Force unit, you may deal that much damage to another unit.",Vigilance,Event,Force,,2,,
540462,It Binds All Things (Hyperspace),It Binds All Things Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540462_200w.jpg,79,23405,https://cpt.tcgcsv.com/gcl6,2024-03-08T05:03:37.01,1,5.09,6.81,14.69,6.81,,Normal,Rare,340,"Heal up to 3 damage from a unit. If you control a Force unit, you may deal that much damage to another unit.",Vigilance,Event,Force,,2,,
540463,Make An Opening (Hyperspace),Make An Opening Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540463_200w.jpg,79,23405,https://cpt.tcgcsv.com/hcl6,2024-03-08T05:03:37.01,1,0.4,1.07,6.07,1.07,,Normal,Common,341,Give a unit -2/-2 for this phase. Heal 2 damage from your base.,Vigilance,Event,Tactic,,3,,
540463,Make An Opening (Hyperspace),Make An Opening Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540463_200w.jpg,79,23405,https://cpt.tcgcsv.com/hcl6,2024-03-08T05:03:37.01,1,1.75,2.81,5.23,2.17,,Foil,Common,341,Give a unit -2/-2 for this phase. Heal 2 damage from your base.,Vigilance,Event,Tactic,,3,,
540464,Takedown (Hyperspace),Takedown Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540464_200w.jpg,79,23405,https://cpt.tcgcsv.com/jcl6,2024-03-08T05:03:37.01,1,2.32,4.0,31.63,2.77,,Normal,Uncommon,342,Defeat a unit with 5 or less remaining HP.,Vigilance,Event,Tactic,,4,,
540464,Takedown (Hyperspace),Takedown Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540464_200w.jpg,79,23405,https://cpt.tcgcsv.com/jcl6,2024-03-08T05:03:37.01,1,4.95,8.24,22.0,6.97,,Foil,Uncommon,342,Defeat a unit with 5 or less remaining HP.,Vigilance,Event,Tactic,,4,,
540465,Vanquish (Hyperspace),Vanquish Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540465_200w.jpg,79,23405,https://cpt.tcgcsv.com/kcl6,2024-03-08T05:03:37.01,1,2.69,4.32,19.99,4.17,,Foil,Common,343,Defeat a non-leader unit.,Vigilance,Event,Tactic,,5,,
540465,Vanquish (Hyperspace),Vanquish Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540465_200w.jpg,79,23405,https://cpt.tcgcsv.com/kcl6,2024-03-08T05:03:37.01,1,0.8,1.35,11.5,1.26,,Normal,Common,343,Defeat a non-leader unit.,Vigilance,Event,Tactic,,5,,
540466,Admiral Piett - Captain of the Executor (Hyperspace),Admiral Piett Captain of the Executor Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540466_200w.jpg,79,23405,https://cpt.tcgcsv.com/lcl6,2024-03-08T05:03:37.01,1,0.9,1.37,11.5,1.27,,Normal,Uncommon,344,Each friendly non-leader unit that costs 6 or more gains <strong>Ambush</strong>.,Command;Villainy,Unit,Imperial;Official,4,2,1,Ground
540466,Admiral Piett - Captain of the Executor (Hyperspace),Admiral Piett Captain of the Executor Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540466_200w.jpg,79,23405,https://cpt.tcgcsv.com/lcl6,2024-03-08T05:03:37.01,1,4.76,6.0,199.99,3.32,,Foil,Uncommon,344,Each friendly non-leader unit that costs 6 or more gains <strong>Ambush</strong>.,Command;Villainy,Unit,Imperial;Official,4,2,1,Ground
540467,General Tagge - Concerned Commander (Hyperspace),General Tagge Concerned Commander Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540467_200w.jpg,79,23405,https://cpt.tcgcsv.com/mcl6,2024-03-08T05:03:37.01,1,1.79,2.3,9.0,2.15,,Foil,Uncommon,345,<strong>When Played:</strong> Give an Experience token to each of up to 3 Trooper units.,Command;Villainy,Unit,Imperial;Official,2,2,2,Ground
540467,General Tagge - Concerned Commander (Hyperspace),General Tagge Concerned Commander Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540467_200w.jpg,79,23405,https://cpt.tcgcsv.com/mcl6,2024-03-08T05:03:37.01,1,0.7,1.1,3.02,1.03,,Normal,Uncommon,345,<strong>When Played:</strong> Give an Experience token to each of up to 3 Trooper units.,Command;Villainy,Unit,Imperial;Official,2,2,2,Ground
540468,Seasoned Shoretrooper (Hyperspace),Seasoned Shoretrooper Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540468_200w.jpg,79,23405,https://cpt.tcgcsv.com/ncl6,2024-03-08T05:03:37.01,1,0.75,1.25,11.5,1.19,,Normal,Common,346,"While you control 6 or more resources, this unit gets +2/+0.",Command;Villainy,Unit,Imperial;Trooper,3,2,2,Ground
540468,Seasoned Shoretrooper (Hyperspace),Seasoned Shoretrooper Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540468_200w.jpg,79,23405,https://cpt.tcgcsv.com/ncl6,2024-03-08T05:03:37.01,1,3.15,4.0,5.0,3.98,,Foil,Common,346,"While you control 6 or more resources, this unit gets +2/+0.",Command;Villainy,Unit,Imperial;Trooper,3,2,2,Ground
540469,Emperor's Royal Guard (Hyperspace),Emperors Royal Guard Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540469_200w.jpg,79,23405,https://cpt.tcgcsv.com/pcl6,2024-03-08T05:03:37.01,1,18.99,22.87,27.0,20.97,,Foil,Rare,347,"While you control an Official unit, this unit gains <strong>Sentinel</strong>.<br>While you control Emperor Palpatine, this unit gets +0/+1.",Command;Villainy,Unit,Imperial,4,3,3,Ground
540469,Emperor's Royal Guard (Hyperspace),Emperors Royal Guard Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540469_200w.jpg,79,23405,https://cpt.tcgcsv.com/pcl6,2024-03-08T05:03:37.01,1,9.49,11.5,16.49,11.05,,Normal,Rare,347,"While you control an Official unit, this unit gains <strong>Sentinel</strong>.<br>While you control Emperor Palpatine, this unit gets +0/+1.",Command;Villainy,Unit,Imperial,4,3,3,Ground
540470,Superlaser Technician (Hyperspace),Superlaser Technician Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540470_200w.jpg,79,23405,https://cpt.tcgcsv.com/qcl6,2024-03-08T05:03:37.01,1,2.0,3.31,8.49,3.2,,Normal,Common,348,<strong>When Defeated:</strong> You may put this unit into play as a resource and ready it.,Command;Villainy,Unit,Imperial,1,3,2,Ground
540470,Superlaser Technician (Hyperspace),Superlaser Technician Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540470_200w.jpg,79,23405,https://cpt.tcgcsv.com/qcl6,2024-03-08T05:03:37.01,1,6.0,9.26,14.5,7.04,,Foil,Common,348,<strong>When Defeated:</strong> You may put this unit into play as a resource and ready it.,Command;Villainy,Unit,Imperial,1,3,2,Ground
540471,Rukh - Thrawn's Assassin (Hyperspace),Rukh Thrawns Assassin Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540471_200w.jpg,79,23405,https://cpt.tcgcsv.com/rcl6,2024-03-08T05:03:37.01,1,8.85,11.24,22.0,10.32,,Foil,Rare,349,<strong>Shielded</strong><br><strong>When this unit deals combat damage to a non-leader unit while attacking:</strong> Defeat that unit.,Command;Villainy,Unit,Imperial,6,5,3,Ground
540471,Rukh - Thrawn's Assassin (Hyperspace),Rukh Thrawns Assassin Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540471_200w.jpg,79,23405,https://cpt.tcgcsv.com/rcl6,2024-03-08T05:03:37.01,1,4.0,5.99,19.99,5.11,,Normal,Rare,349,<strong>Shielded</strong><br><strong>When this unit deals combat damage to a non-leader unit while attacking:</strong> Defeat that unit.,Command;Villainy,Unit,Imperial,6,5,3,Ground
540472,Gladiator Star Destroyer (Hyperspace),Gladiator Star Destroyer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540472_200w.jpg,79,23405,https://cpt.tcgcsv.com/scl6,2024-03-08T05:03:37.01,1,0.29,1.0,3.25,0.63,,Foil,Common,350,<strong>When Played:</strong> Give a unit <strong>Sentinel</strong> for this phase.,Command;Villainy,Unit,Capital Ship;Imperial;Vehicle,6,6,5,Space
540472,Gladiator Star Destroyer (Hyperspace),Gladiator Star Destroyer Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540472_200w.jpg,79,23405,https://cpt.tcgcsv.com/scl6,2024-03-08T05:03:37.01,1,0.1,0.34,11.5,0.28,,Normal,Common,350,<strong>When Played:</strong> Give a unit <strong>Sentinel</strong> for this phase.,Command;Villainy,Unit,Capital Ship;Imperial;Vehicle,6,6,5,Space
540473,Darth Vader - Commanding the First Legion (Hyperspace),Darth Vader Commanding the First Legion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540473_200w.jpg,79,23405,https://cpt.tcgcsv.com/tcl6,2024-03-08T05:03:37.01,1,86.63,99.99,374.99,86.63,,Normal,Legendary,351,<strong>Ambush</strong><br><strong>When Played:</strong> Search the top 10 cards of your deck for any number of [Villainy] units with combined cost 3 or less and play each of them for free.,Command;Villainy,Unit,Force;Imperial;Sith,7,7,5,Ground
540473,Darth Vader - Commanding the First Legion (Hyperspace),Darth Vader Commanding the First Legion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540473_200w.jpg,79,23405,https://cpt.tcgcsv.com/tcl6,2024-03-08T05:03:37.01,1,170.0,217.97,400.0,249.67,,Foil,Legendary,351,<strong>Ambush</strong><br><strong>When Played:</strong> Search the top 10 cards of your deck for any number of [Villainy] units with combined cost 3 or less and play each of them for free.,Command;Villainy,Unit,Force;Imperial;Sith,7,7,5,Ground
540474,Blizzard Assault AT-AT (Hyperspace),Blizzard Assault AT AT Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540474_200w.jpg,79,23405,https://cpt.tcgcsv.com/vcl6,2024-03-08T05:03:37.01,1,0.99,2.0,4.72,1.9,,Foil,Uncommon,352,<strong>When this unit attacks and defeats a unit:</strong> You may deal the excess damage from this attack to an enemy ground unit.,Command;Villainy,Unit,Imperial;Vehicle;Walker,9,8,9,Ground
540474,Blizzard Assault AT-AT (Hyperspace),Blizzard Assault AT AT Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540474_200w.jpg,79,23405,https://cpt.tcgcsv.com/vcl6,2024-03-08T05:03:37.01,1,0.34,0.77,2.25,0.68,,Normal,Uncommon,352,<strong>When this unit attacks and defeats a unit:</strong> You may deal the excess damage from this attack to an enemy ground unit.,Command;Villainy,Unit,Imperial;Vehicle;Walker,9,8,9,Ground
540475,Relentless - Konstantine's Folly (Hyperspace),Relentless Konstantines Folly Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540475_200w.jpg,79,23405,https://cpt.tcgcsv.com/wcl6,2024-03-08T05:03:37.01,1,8.42,9.63,13.05,8.16,,Normal,Rare,353,The first event played by each opponent each round loses all abilities.,Command;Villainy,Unit,Capital Ship;Imperial;Vehicle,8,9,8,Space
540475,Relentless - Konstantine's Folly (Hyperspace),Relentless Konstantines Folly Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540475_200w.jpg,79,23405,https://cpt.tcgcsv.com/wcl6,2024-03-08T05:03:37.01,1,18.21,22.25,29.98,20.49,,Foil,Rare,353,The first event played by each opponent each round loses all abilities.,Command;Villainy,Unit,Capital Ship;Imperial;Vehicle,8,9,8,Space
540476,Devastator - Inescapable (Hyperspace),Devastator Inescapable Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540476_200w.jpg,79,23405,https://cpt.tcgcsv.com/xcl6,2024-03-08T05:03:37.01,1,30.5,37.54,85.0,37.46,,Foil,Legendary,354,<strong>Sentinel</strong><strong>Overwhelm</strong><br><strong>When Played:</strong> You may deal damage to a unit equal to the number of resources you control.,Command;Villainy,Unit,Capital Ship;Imperial;Vehicle,10,10,10,Space
540476,Devastator - Inescapable (Hyperspace),Devastator Inescapable Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540476_200w.jpg,79,23405,https://cpt.tcgcsv.com/xcl6,2024-03-08T05:03:37.01,1,18.0,23.5,99.99,19.66,,Normal,Legendary,354,<strong>Sentinel</strong><strong>Overwhelm</strong><br><strong>When Played:</strong> You may deal damage to a unit equal to the number of resources you control.,Command;Villainy,Unit,Capital Ship;Imperial;Vehicle,10,10,10,Space
540477,The Emperor's Legion (Hyperspace),The Emperors Legion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540477_200w.jpg,79,23405,https://cpt.tcgcsv.com/zcl6,2024-03-08T05:03:37.01,1,2.2,3.47,9.0,3.0,,Normal,Rare,355,Return each unit in your discard pile that was defeated this phase to your hand.,Command;Villainy,Event,Imperial;Supply,,2,,
540477,The Emperor's Legion (Hyperspace),The Emperors Legion Hyperspace,https://tcgplayer-cdn.tcgplayer.com/product/540477_200w.jpg,79,23405,https://cpt.tcgcsv.com/zcl6,2024-03-08T05:03:37.01,1,7.27,12.0,22.95,12.69,,Foil,Rare,355,Return each unit in your discard pile that was defeated this phase to your hand.,Command;Villainy,Event,Imperial;Supply,,2,,
